"id","car_model_id","car_generation_id","name","created_at","updated_at"
"4251","1808","1990","Toyota Caldina III",NULL,NULL
"4252","1810","1993","Toyota Camry VII",NULL,NULL
"4253","1811","2000","Toyota Carina ED III (T200)",NULL,NULL
"4254","1812","2003","Toyota Carina VII (T210)",NULL,NULL
"4255","1813","5761","Toyota Cavalier Седан",NULL,NULL
"4256","1813","5761","Toyota Cavalier Купе",NULL,NULL
"4257","1814","2011","Toyota Celica VII (T230)",NULL,NULL
"4258","1815","2018","Toyota Celsior III (F30)",NULL,NULL
"4259","1816","2021","Toyota Century II (G50)",NULL,NULL
"4260","1817","2023","Toyota Chaser VI (X100)",NULL,NULL
"4261","1818","2028","Toyota Corolla XI (E160, E170)",NULL,NULL
"4262","1820","2037","Toyota Corolla Verso (Spacio) III",NULL,NULL
"4263","1821","2040","Toyota Corona XI (T210)",NULL,NULL
"4264","1822","2046","Toyota Corsa V (L50) Седан",NULL,NULL
"4265","1822","2046","Toyota Corsa V (L50) Хэтчбек 5 дв.",NULL,NULL
"4266","1823","2048","Toyota Cressida IV (X80)",NULL,NULL
"4267","1824","2051","Toyota Cresta V (X100)",NULL,NULL
"4268","1825","2056","Toyota Crown Majesta VI (S210)",NULL,NULL
"4269","1826","2062","Toyota Crown XIV (S210)",NULL,NULL
"4270","1828","2071","Toyota Cynos II (L52, L54) Купе",NULL,NULL
"4271","1828","2071","Toyota Cynos II (L52, L54) Кабриолет",NULL,NULL
"4272","1830","5762","Toyota Echo Седан",NULL,NULL
"4273","1830","5762","Toyota Echo Купе",NULL,NULL
"4274","1831","2074","Toyota Estima III",NULL,NULL
"4275","1838","2488","Toyota Harrier III (XU60)",NULL,NULL
"4276","1840","2489","Toyota Highlander III (U50)",NULL,NULL
"4277","1841","2083","Toyota Hilux Surf IV",NULL,NULL
"4278","1842","2087","Toyota Hilux VII",NULL,NULL
"4279","1844","2090","Toyota Ipsum II (M20)",NULL,NULL
"4280","1846","2092","Toyota ISis I Рестайлинг",NULL,NULL
"4281","1847","2094","Toyota Ist II",NULL,NULL
"4282","1848","2096","Toyota Kluger II (XU40)",NULL,NULL
"4283","1849","2098","Toyota Land Cruiser 200 Series",NULL,NULL
"4284","1850","2105","Toyota Land Cruiser Prado 150 Series Внедорожник 3 дв.",NULL,NULL
"4285","1850","2105","Toyota Land Cruiser Prado 150 Series Внедорожник 5 дв.",NULL,NULL
"4286","1851","5763","Trabant 1.1 Седан 2 дв.",NULL,NULL
"4287","1851","5763","Trabant 1.1 Универсал 3 дв.",NULL,NULL
"4288","1851","5763","Trabant 1.1 Пикап",NULL,NULL
"4289","1851","5763","Trabant 1.1 Кабриолет",NULL,NULL
"4290","1852","5764","Trabant P 601 Кабриолет",NULL,NULL
"4291","1852","5764","Trabant P 601 Универсал 3 дв.",NULL,NULL
"4292","1852","5764","Trabant P 601 Седан",NULL,NULL
"4293","1853","5765","Tramontana Tramontana Купе",NULL,NULL
"4294","1853","5765","Tramontana Tramontana Спидстер",NULL,NULL
"4295","1854","5766","Triumph TR7 Родстер",NULL,NULL
"4296","1854","5766","Triumph TR7 Купе",NULL,NULL
"4297","1856","5767","TVR 280 Купе",NULL,NULL
"4298","1856","5767","TVR 280 Родстер",NULL,NULL
"4299","1857","5768","TVR 350 Купе",NULL,NULL
"4300","1857","5768","TVR 350 Родстер",NULL,NULL
"4301","1860","5769","TVR 420 Купе",NULL,NULL
"4302","1860","5769","TVR 420 Родстер",NULL,NULL
"4303","1868","5770","TVR Tuscan Родстер",NULL,NULL
"4304","1868","5770","TVR Tuscan Купе",NULL,NULL
"4305","1870","2117","Vauxhall Agila B",NULL,NULL
"4306","1871","2119","Vauxhall Astra J Хэтчбек 3 дв.",NULL,NULL
"4307","1871","2119","Vauxhall Astra J Универсал 5 дв.",NULL,NULL
"4308","1871","2119","Vauxhall Astra J Хэтчбек 5 дв.",NULL,NULL
"4309","1873","5771","Vauxhall Carlton Седан",NULL,NULL
"4310","1873","5771","Vauxhall Carlton Универсал 5 дв.",NULL,NULL
"4311","1874","2126","Vauxhall Cavalier Mark III Седан",NULL,NULL
"4312","1874","2126","Vauxhall Cavalier Mark III Хэтчбек 5 дв.",NULL,NULL
"4313","1875","5772","Vauxhall Chevette Универсал 3 дв.",NULL,NULL
"4314","1875","5772","Vauxhall Chevette Седан",NULL,NULL
"4315","1875","5772","Vauxhall Chevette Седан 2 дв.",NULL,NULL
"4316","1875","5772","Vauxhall Chevette Хэтчбек 3 дв.",NULL,NULL
"4317","1876","2130","Vauxhall Combo D",NULL,NULL
"4318","1877","2132","Vauxhall Corsa C Хэтчбек 5 дв.",NULL,NULL
"4319","1877","2132","Vauxhall Corsa C Хэтчбек 3 дв.",NULL,NULL
"4320","1878","2134","Vauxhall Frontera B Внедорожник 3 дв.",NULL,NULL
"4321","1878","2134","Vauxhall Frontera B Внедорожник 5 дв.",NULL,NULL
"4322","1880","5773","Vauxhall Nova Хэтчбек 5 дв.",NULL,NULL
"4323","1880","5773","Vauxhall Nova Хэтчбек 3 дв.",NULL,NULL
"4324","1881","5774","Vauxhall Omega Седан",NULL,NULL
"4325","1881","5774","Vauxhall Omega Универсал 5 дв.",NULL,NULL
"4326","1882","5775","Vauxhall Royale Седан",NULL,NULL
"4327","1882","5775","Vauxhall Royale Купе",NULL,NULL
"4328","1885","2139","Vauxhall Tigra B",NULL,NULL
"4329","1886","2141","Vauxhall Vectra C Хэтчбек 5 дв.",NULL,NULL
"4330","1886","2141","Vauxhall Vectra C Универсал 5 дв.",NULL,NULL
"4331","1886","2141","Vauxhall Vectra C Седан",NULL,NULL
"4332","1889","2143","Vauxhall Victor FE Седан",NULL,NULL
"4334","1890","2145","Vauxhall Viva HC Седан 2 дв.",NULL,NULL
"4335","1890","2145","Vauxhall Viva HC Седан",NULL,NULL
"4336","1890","2145","Vauxhall Viva HC Универсал 3 дв.",NULL,NULL
"4337","1892","2148","Vauxhall Zafira A",NULL,NULL
"4338","1895","5776","Venturi 210 Кабриолет",NULL,NULL
"4339","1895","5776","Venturi 210 Купе",NULL,NULL
"4340","1900","2150","Volkswagen Beetle II (A5) Кабриолет",NULL,NULL
"4341","1900","2150","Volkswagen Beetle II (A5) Хэтчбек 3 дв.",NULL,NULL
"4342","1901","5777","Volkswagen Bora Универсал 5 дв.",NULL,NULL
"4343","1901","5777","Volkswagen Bora Седан",NULL,NULL
"4344","1902","2153","Volkswagen Caddy III Рестайлинг",NULL,NULL
"4345","1904","2155","Volkswagen Derby II",NULL,NULL
"4346","1905","2157","Volkswagen Eos I Рестайлинг",NULL,NULL
"4347","1908","2159","Volkswagen Golf VII Универсал 5 дв.",NULL,NULL
"4348","1908","2159","Volkswagen Golf VII Хэтчбек 5 дв.",NULL,NULL
"4349","1908","2159","Volkswagen Golf VII Хэтчбек 3 дв.",NULL,NULL
"4350","1909","2166","Volkswagen Golf Plus II",NULL,NULL
"4351","1912","2168","Volkswagen Jetta VI",NULL,NULL
"4352","1913","5778","Volkswagen Kaefer Кабриолет",NULL,NULL
"4353","1913","5778","Volkswagen Kaefer Купе",NULL,NULL
"4354","1915","2175","Volkswagen Multivan T5",NULL,NULL
"4355","1917","2177","Volkswagen Passat B7 Седан",NULL,NULL
"4356","1917","2177","Volkswagen Passat B7 Универсал 5 дв.",NULL,NULL
"4357","1918","2183","Volkswagen Passat CC I Рестайлинг",NULL,NULL
"4358","1919","2185","Volkswagen Phaeton I Рестайлинг",NULL,NULL
"4359","1920","5779","Volkswagen Pointer Хэтчбек 5 дв.",NULL,NULL
"4360","1920","5779","Volkswagen Pointer Хэтчбек 3 дв.",NULL,NULL
"4361","1921","2188","Volkswagen Polo V Седан",NULL,NULL
"4362","1921","2188","Volkswagen Polo V Хэтчбек 5 дв.",NULL,NULL
"4363","1921","2188","Volkswagen Polo V Хэтчбек 3 дв.",NULL,NULL
"4365","1925","2196","Volkswagen Sharan II",NULL,NULL
"4366","1926","5781","Volkswagen Taro Пикап Одинарная кабина",NULL,NULL
"4367","1926","5781","Volkswagen Taro Пикап Полуторная кабина",NULL,NULL
"4368","1926","5781","Volkswagen Taro Пикап Двойная кабина",NULL,NULL
"4369","1927","2199","Volkswagen Tiguan I Рестайлинг",NULL,NULL
"4370","1928","2201","Volkswagen Touareg II",NULL,NULL
"4371","1929","2203","Volkswagen Touran II",NULL,NULL
"4372","1930","2206","Volkswagen Type 4 II (412) Седан",NULL,NULL
"4373","1930","2206","Volkswagen Type 4 II (412) Универсал 5 дв.",NULL,NULL
"4374","1931","5782","Volkswagen up! Хэтчбек 5 дв.",NULL,NULL
"4375","1931","5782","Volkswagen up! Хэтчбек 3 дв.",NULL,NULL
"4376","1934","5783","Volvo 140 Series Седан",NULL,NULL
"4377","1934","5783","Volvo 140 Series Универсал 5 дв.",NULL,NULL
"4378","1934","5783","Volvo 140 Series Седан 2 дв.",NULL,NULL
"4379","1936","5784","Volvo 240 Series Седан",NULL,NULL
"4380","1936","5784","Volvo 240 Series Универсал 5 дв.",NULL,NULL
"4381","1937","5785","Volvo 260 Series Седан 2 дв.",NULL,NULL
"4382","1937","5785","Volvo 260 Series Универсал 5 дв.",NULL,NULL
"4383","1937","5785","Volvo 260 Series Седан",NULL,NULL
"4384","1938","5786","Volvo 300 Series Хэтчбек 5 дв.",NULL,NULL
"4385","1938","5786","Volvo 300 Series Седан",NULL,NULL
"4386","1938","5786","Volvo 300 Series Хэтчбек 3 дв.",NULL,NULL
"4387","1942","5787","Volvo 66 Универсал 3 дв.",NULL,NULL
"4388","1942","5787","Volvo 66 Седан",NULL,NULL
"4389","1943","5788","Volvo 740 Универсал 5 дв.",NULL,NULL
"4390","1943","5788","Volvo 740 Седан",NULL,NULL
"4391","1944","5789","Volvo 760 Универсал 5 дв.",NULL,NULL
"4392","1944","5789","Volvo 760 Седан",NULL,NULL
"4393","1946","5790","Volvo 850 Универсал 5 дв.",NULL,NULL
"4394","1946","5790","Volvo 850 Седан",NULL,NULL
"4395","1947","5791","Volvo 940 Универсал 5 дв.",NULL,NULL
"4396","1947","5791","Volvo 940 Седан",NULL,NULL
"4397","1948","5792","Volvo 960 Седан",NULL,NULL
"4398","1948","5792","Volvo 960 Универсал 5 дв.",NULL,NULL
"4399","1949","2219","Volvo C30 I Рестайлинг",NULL,NULL
"4400","1950","2221","Volvo C70 II Рестайлинг",NULL,NULL
"4402","2187","2414","Toyota Soarer IV (Z40)",NULL,NULL
"4405","2190","2418","Toyota Sprinter Carib III",NULL,NULL
"4407","2192","2421","Toyota Sprinter Trueno IX",NULL,NULL
"4408","2193","2425","Toyota Sprinter VIII (E110)",NULL,NULL
"4409","2194","2427","Toyota Starlet V (P90) Хэтчбек 5 дв.",NULL,NULL
"4410","2194","2427","Toyota Starlet V (P90) Хэтчбек 3 дв.",NULL,NULL
"4412","2196","2431","Toyota Supra IV (A80)",NULL,NULL
"4413","2197","2433","Toyota Tacoma II Пикап Одинарная кабина",NULL,NULL
"4414","2197","2433","Toyota Tacoma II Пикап Полуторная кабина",NULL,NULL
"4415","2197","2433","Toyota Tacoma II Пикап Двойная кабина",NULL,NULL
"4416","2198","2435","Toyota Tercel V (L50) Седан",NULL,NULL
"4417","2198","2435","Toyota Tercel V (L50) Купе",NULL,NULL
"4418","2199","2440","Toyota TownAce IV",NULL,NULL
"4419","2200","2443","Toyota Tundra II Рестайлинг Пикап Одинарная кабина",NULL,NULL
"4420","2200","2443","Toyota Tundra II Рестайлинг Пикап Полуторная кабина",NULL,NULL
"4421","2200","2443","Toyota Tundra II Рестайлинг Пикап Двойная кабина",NULL,NULL
"4425","2204","2446","Toyota Venza I Рестайлинг",NULL,NULL
"4427","2206","2448","Toyota Verso II",NULL,NULL
"4429","2208","2450","Toyota Vios III",NULL,NULL
"4430","2209","2453","Toyota Vista V (V50) Седан",NULL,NULL
"4431","2209","2453","Toyota Vista V (V50) Универсал 5 дв.",NULL,NULL
"4432","2210","2458","Toyota Vitz III (XP130)",NULL,NULL
"4436","2214","2461","Toyota WiLL II (VS)",NULL,NULL
"4437","2215","2463","Toyota Windom III (XV30)",NULL,NULL
"4440","2217","2466","Toyota Yaris III Хэтчбек 5 дв.",NULL,NULL
"4441","2217","2466","Toyota Yaris III Хэтчбек 3 дв.",NULL,NULL
"4481","2119","2297","Nissan Presea II",NULL,NULL
"4482","2120","2299","Nissan President III (PGF50)",NULL,NULL
"4483","2121","2302","Nissan Primera III (P12) Хэтчбек 5 дв.",NULL,NULL
"4484","2121","2302","Nissan Primera III (P12) Универсал 5 дв.",NULL,NULL
"4485","2121","2302","Nissan Primera III (P12) Седан",NULL,NULL
"4486","2122","2305","Nissan Pulsar V (N15) Седан",NULL,NULL
"4487","2122","2305","Nissan Pulsar V (N15) Хэтчбек 5 дв.",NULL,NULL
"4488","2122","2305","Nissan Pulsar V (N15) Хэтчбек 3 дв.",NULL,NULL
"4489","2123","1","Nissan Qashqai II",NULL,NULL
"4490","2124","2307","Nissan Quest IV",NULL,NULL
"4491","2127","2311","Nissan Rogue II",NULL,NULL
"4492","2129","2313","Nissan Safari V (Y61) Внедорожник 5 дв.",NULL,NULL
"4493","2129","2313","Nissan Safari V (Y61) Внедорожник 3 дв.",NULL,NULL
"4494","2130","2315","Nissan Sentra VII (B17)",NULL,NULL
"4495","2131","2319","Nissan Serena IV (C26)",NULL,NULL
"4496","2132","2323","Nissan Silvia VII (S15)",NULL,NULL
"4497","2134","2328","Nissan Skyline XII (V36) Купе",NULL,NULL
"4498","2134","2328","Nissan Skyline XII (V36) Седан",NULL,NULL
"4499","2135","2335","Nissan Stagea II",NULL,NULL
"4500","2136","2337","Nissan Stanza II (T12)",NULL,NULL
"4501","2137","2339","Nissan Sunny N16",NULL,NULL
"4502","2138","2347","Nissan Teana III",NULL,NULL
"4503","2141","2353","Nissan Tiida I Рестайлинг Хэтчбек 5 дв.",NULL,NULL
"4504","2141","2353","Nissan Tiida I Рестайлинг Седан",NULL,NULL
"4505","2143","5485","Nissan Titan Пикап Полуторная кабина",NULL,NULL
"4506","2143","5485","Nissan Titan Пикап Двойная кабина",NULL,NULL
"4507","2144","2356","Nissan Vanette IV",NULL,NULL
"4508","2145","2360","Nissan Versa II",NULL,NULL
"4509","2146","2362","Nissan Wingroad III (Y12)",NULL,NULL
"4510","2147","2365","Nissan X-Terra II",NULL,NULL
"4511","2148","2367","Nissan X-Trail II Рестайлинг",NULL,NULL
"4512","2150","2370","Toyota Mark II IX (X110) Универсал 5 дв.",NULL,NULL
"4513","2150","2370","Toyota Mark II IX (X110) Седан",NULL,NULL
"4514","2151","2376","Toyota Mark X II",NULL,NULL
"4515","2154","2378","Toyota Matrix II (E140)",NULL,NULL
"4516","2156","2380","Toyota MR2 III (W30) Родстер",NULL,NULL
"4517","2156","2380","Toyota MR2 III (W30) Купе",NULL,NULL
"4518","2161","2383","Toyota Paseo II (L50) Купе",NULL,NULL
"4519","2161","2383","Toyota Paseo II (L50) Кабриолет",NULL,NULL
"4520","2162","2385","Toyota Passo II (C30)",NULL,NULL
"4521","2164","2387","Toyota Picnic I",NULL,NULL
"4522","2166","2389","Toyota Porte II",NULL,NULL
"4523","2167","2391","Toyota Premio II (T26)",NULL,NULL
"4524","2168","2393","Toyota Previa III (XR50)",NULL,NULL
"4525","2170","2396","Toyota Prius III (ZVW30)",NULL,NULL
"4526","2175","2400","Toyota Ractis II",NULL,NULL
"4527","2176","2402","Toyota Raum II",NULL,NULL
"4528","2177","2404","Toyota RAV 4 IV (CA40)",NULL,NULL
"4529","2182","5486","Toyota Scepter Седан",NULL,NULL
"4530","2182","5486","Toyota Scepter Купе",NULL,NULL
"4531","2182","5486","Toyota Scepter Универсал 5 дв.",NULL,NULL
"4532","2183","2409","Toyota Sequoia II",NULL,NULL
"4533","2185","2411","Toyota Sienna III",NULL,NULL
"4534","1952","2224","Volvo S40 II Рестайлинг",NULL,NULL
"4535","1953","2227","Volvo S60 II",NULL,NULL
"4536","1955","2229","Volvo S80 II Рестайлинг",NULL,NULL
"4537","1957","2232","Volvo V40 II",NULL,NULL
"4538","1960","2234","Volvo V70 III",NULL,NULL
"4539","1962","2237","Volvo XC60 I Рестайлинг",NULL,NULL
"4540","1963","2239","Volvo XC70 II",NULL,NULL
"4541","1964","2241","Volvo XC90 I Рестайлинг",NULL,NULL
"4542","1966","2243","Vortex Estina II (FL-C)",NULL,NULL
"4543","1967","2245","Vortex Tingo II (FL)",NULL,NULL
"4544","1968","5793","Wartburg 1.3 Седан",NULL,NULL
"4545","1968","5793","Wartburg 1.3 Универсал 5 дв.",NULL,NULL
"4546","1969","5794","Wartburg 353 Пикап Одинарная кабина",NULL,NULL
"4547","1969","5794","Wartburg 353 Универсал 5 дв.",NULL,NULL
"4548","1969","5794","Wartburg 353 Седан",NULL,NULL
"4549","1980","5795","Zastava Yugo Кабриолет",NULL,NULL
"4550","1980","5795","Zastava Yugo Хэтчбек 3 дв.",NULL,NULL
"4551","1982","5796","ZX Admiral Пикап Одинарная кабина",NULL,NULL
"4552","1982","5796","ZX Admiral Пикап Двойная кабина",NULL,NULL
"4553","1984","2251","ZX Landmark I Рестайлинг",NULL,NULL
"4554","1990","5797","Бронто Рысь Внедорожник 3 дв.",NULL,NULL
"4555","1990","5797","Бронто Рысь Внедорожник 5 дв.",NULL,NULL
"4556","1999","5798","ВАЗ 2108 Внедорожник 3 дв.",NULL,NULL
"4557","1999","5798","ВАЗ 2108 Хэтчбек 3 дв.",NULL,NULL
"4558","2004","5800","ВАЗ 2112 Хэтчбек 3 дв.",NULL,NULL
"4559","2004","5800","ВАЗ 2112 Хэтчбек 5 дв.",NULL,NULL
"4560","2008","2256","ВАЗ 2120 Надежда I Рестайлинг",NULL,NULL
"4561","2015","5801","ВАЗ Granta Лифтбек",NULL,NULL
"4562","2015","5801","ВАЗ Granta Седан",NULL,NULL
"4563","2016","2259","ВАЗ Kalina II Хэтчбек 5 дв.",NULL,NULL
"4564","2016","2259","ВАЗ Kalina II Универсал 5 дв.",NULL,NULL
"4569","2019","2262","ВАЗ Revolution SuperSport",NULL,NULL
"4570","2026","2264","ГАЗ 24 «Волга» II (2410) Универсал 5 дв.",NULL,NULL
"4571","2026","2264","ГАЗ 24 «Волга» II (2410) Седан",NULL,NULL
"4572","2027","5804","ГАЗ 3102 «Волга» Универсал 5 дв.",NULL,NULL
"4573","2027","5804","ГАЗ 3102 «Волга» Седан",NULL,NULL
"4574","2028","5805","ГАЗ 31029 «Волга» Универсал 5 дв.",NULL,NULL
"4575","2028","5805","ГАЗ 31029 «Волга» Седан",NULL,NULL
"4576","2031","5806","ГАЗ 3110 «Волга» Универсал 5 дв.",NULL,NULL
"4577","2031","5806","ГАЗ 3110 «Волга» Седан",NULL,NULL
"4578","2034","5807","ГАЗ 69 Внедорожник 3 дв.",NULL,NULL
"4579","2034","5807","ГАЗ 69 Внедорожник 5 дв.",NULL,NULL
"4580","2036","5808","ГАЗ М-20 «Победа» Кабриолет",NULL,NULL
"4581","2036","5808","ГАЗ М-20 «Победа» Фастбек",NULL,NULL
"4582","2040","5809","ЗАЗ 1105 «Дана» Фургон",NULL,NULL
